date,srad,rain,rhum,tmax,tmin,wvel
2003-08-10,16.06,0,56.63,31.11,18.23,1.9
2003-08-11,18.43,0,56.57,31.53,17.33,2.15
2003-08-12,17.57,0,58.64,30.45,16.94,1.88
2003-08-13,18.07,0,60.63,29.97,16.15,2.02
2003-08-14,15.7,0,59.12,30.68,16.13,1.97
2003-08-15,19.04,0,61.7,30.38,15.99,1.75
2003-08-16,20.92,0,58.87,31.86,16.27,1.67
2003-08-17,21.24,0.09,59.01,30.55,16.99,1.69
2003-08-18,18.11,0,59.96,31.02,17.28,1.95
2003-08-19,14.18,0,59.73,31.37,16.4,2.26
2003-08-20,15.91,0,60.34,30.96,16.48,1.98
2003-08-21,12.92,0,63.12,29.78,16.52,2.35
2003-08-22,15.19,0,64.2,28.45,16.43,2.73
2003-08-23,15.05,0.01,62.48,29.37,16.39,2.57
2003-08-24,16.09,0,58.53,30.32,17.07,2.43
2003-08-25,17.42,0.03,57.3,32.01,15.85,2.08
2003-08-26,17.28,0.02,61.13,30.75,16.7,1.95
2003-08-27,14,0,58.5,31.44,17.61,1.89
2003-08-28,12.78,0,59.22,30.75,16.9,2.17
2003-08-29,16.38,0,57.71,31.04,17.27,1.93
2003-08-30,17.86,0,55.21,31.43,16.93,1.7
2003-08-31,16.42,0,55.29,31.44,16.11,1.72
2003-09-01,19.73,0,55.4,31.8,16.05,1.82
2003-09-02,18.86,0.08,57.72,31.59,16.5,1.79
2003-09-03,17.6,0,59.75,30.24,16.72,2.03
2003-09-04,20.34,0,61.43,29.89,16.71,2.47
2003-09-05,21.2,0,59.85,30.64,17.52,2.35
2003-09-06,17.71,0,64.2,29.07,16.88,2.32
2003-09-07,20.05,0,67.08,27.06,16.49,2.39
2003-09-08,17.5,0,63.24,26.73,15.8,2.72
2003-09-09,14.11,0.11,65.05,27.63,15.88,2.37
2003-09-10,13.07,0.02,63.5,28,16.02,2.21
2003-09-11,17.78,0.23,63.75,28.69,15.25,2.24
2003-09-12,19.84,0.05,60.38,29.37,16.65,2.22
2003-09-13,16.49,0,55.71,31.82,16.36,1.8
2003-09-14,17.06,0,55.67,31.71,15.88,2.19
2003-09-15,18.5,0,58.78,30.12,16.51,2.04
2003-09-16,19.76,0.08,59.89,30.09,16.37,2.15
2003-09-17,21.42,0.01,61.42,29.62,15.66,2.28
2003-09-18,19.12,0,64.48,28.18,15.98,2.49
2003-09-19,18.68,0,59.76,30.22,17.09,2.22
2003-09-20,17.57,0.02,61.25,29.92,16.53,2.04
2003-09-21,16.56,0.22,60.81,28.91,17.08,2.05
2003-09-22,21.78,0.03,65.36,28.97,16.53,2.67
2003-09-23,19.08,0,67.44,27.39,16.92,2.77
2003-09-24,19.58,0,67.91,27.58,16.82,2.66
2003-09-25,24.52,0.22,67.5,26.68,16.49,2.49
2003-09-26,23.22,0.03,68.02,27.91,16.3,2.22
2003-09-27,19.51,0,66.94,28.24,16.53,2.3
2003-09-28,19.8,0.14,66.2,28.51,15.94,2.15
2003-09-29,19.8,0.06,67.59,28.07,17.25,2.17
2003-09-30,20.81,0,66.19,28.65,17.09,2.17
2003-10-01,19.22,0,63.65,29.22,16.81,2.33
2003-10-02,21.67,0.01,63.31,29.03,17.33,2.33
2003-10-03,22.39,0.06,65.35,28.37,16.5,2.63
2003-10-04,26.78,0,64.13,28.89,16.84,2.46
2003-10-05,21.89,0.06,68.25,27.14,17.67,2.27
2003-10-06,22.72,0.05,66.57,28.7,16.54,2.43
2003-10-07,26.57,0.3,63.54,28.04,14.97,2.24
2003-10-08,16.52,0.13,66.17,27.77,16.04,2.42
2003-10-09,23.8,0.04,61.27,28.48,15.77,2.51
2003-10-10,20.95,0,64.03,28.4,15.22,2.48
2003-10-11,20.99,0.11,66.03,28.44,17.08,2.46
2003-10-12,17.32,0.02,67.79,28.42,17.54,2.1
2003-10-13,19.76,0,64.15,29.21,16.9,2.23
2003-10-14,26.75,0,65.22,29.18,17.58,2.49
2003-10-15,20.09,0,66.8,28.33,17.17,2.89
2003-10-16,19.22,0,60.27,30.79,17.57,2.41
2003-10-17,19.73,0,59.66,29.88,16.48,2.37
2003-10-18,21.56,0,60.6,30.5,16.1,2.26
2003-10-19,20.59,0.07,64.84,29.17,16.7,2.34
2003-10-20,23.72,0.01,68.41,27.63,16.89,2.17
2003-10-21,20.09,0,65.85,29.25,17.01,2.34
2003-10-22,22.64,0,65.24,29.88,17.32,2.5
2003-10-23,15.19,0,65.21,30.05,17.58,2.2
2003-10-24,25.88,0,64.71,29.92,17.64,2.27
2003-10-25,23.76,1.05,65.17,30.29,17.4,2.68
2003-10-26,19.94,0.11,66.69,29.68,17.72,2.35
2003-10-27,18.61,0.07,64.76,28.72,16.42,2.48
2003-10-28,18.61,0.31,63.14,28.96,16.89,2.14
2003-10-29,20.45,0.26,67.59,27.99,17.28,2.36
2003-10-30,21.2,0.1,68.27,27.64,17.6,2.95
2003-10-31,17.78,0.01,65.35,28.24,16.07,2.94
2003-11-01,17.42,0,61.6,28.05,15.3,2.27
2003-11-02,18.83,0,60.4,28.24,14.54,1.96
2003-11-03,21.06,0.13,62.23,29.07,16.88,2.28
2003-11-04,18.04,0.13,65.51,28.36,16.2,2.58
2003-11-05,20.45,0.02,64.89,28.87,16.11,2.34
2003-11-06,23.4,0.57,68.29,27.64,16.62,2.37
2003-11-07,19.66,0.33,64.3,29,16.88,2.45
2003-11-08,19.76,0.03,66.04,28.5,16.68,2.41
2003-11-09,20.52,0.2,64.39,29.05,17.39,2.54
2003-11-10,18.9,0.52,66.18,27.97,17.4,2.32
2003-11-11,15.01,0.19,67.58,28.84,17.03,2.31
2003-11-12,18.65,0,64.22,30.16,16.94,2.37
2003-11-13,22.03,0.15,64.08,30.56,17.24,2.38
2003-11-14,17.42,0.04,68.25,28.49,18.01,2.42
2003-11-15,24.26,0.41,65.18,30.48,17.88,2.39
2003-11-16,21.71,1.39,64.82,30.99,17.71,2.5
2003-11-17,22.14,2.2,67.25,29.86,17.87,2.48
2003-11-18,23.08,0.38,68.27,28.6,17.22,2.31
2003-11-19,23.4,0.07,63.84,29.04,18.45,2.44
2003-11-20,13.43,0.18,63.59,28.88,17.37,2.31
2003-11-21,18.65,0.21,62.6,30.53,17.47,1.78
2003-11-22,22.82,0.08,63.79,29.84,18.13,2.57
2003-11-23,23.72,0.16,66.83,29.58,17.68,2.54
2003-11-24,16.27,0.01,68.41,28.47,17.18,2.43
2003-11-25,21.1,0.1,65.37,28.95,17.83,2.42
2003-11-26,16.88,0.3,70.46,27.8,18,2.1
2003-11-27,20.52,0.38,65.41,30.25,18.23,2.35
2003-11-28,21.85,0.57,67.44,29.98,17.8,2.77
2003-11-29,22.61,0.22,70.06,28.95,18.34,2.5
2003-11-30,23.29,0.02,63.17,30.34,16.84,2.44
2003-12-01,19.8,0.39,66.37,29.3,17.17,2.41
2003-12-02,20.16,0.04,67.42,29.51,17.6,2.7
2003-12-03,12.2,0.16,66.39,29.47,17.54,2.71
2003-12-04,19.94,0.27,63.41,29.62,17.21,2.53
2003-12-05,21.71,0.11,64.8,29.9,17.74,2.77
2003-12-06,18.68,0,64.21,29.96,17.16,2.51
2003-12-07,19.62,0,63.99,29.92,16.94,2.38
2003-12-08,23.4,0,63.99,31.4,17.46,2.34
2003-12-09,21.1,0,64.61,30.67,18.14,2.5
2003-12-10,22.75,0.04,65.16,30.01,18.22,2.64
2003-12-11,24.05,0.99,66.24,30.76,18.21,2.4
2003-12-12,21.82,0.29,65.68,30.43,18.4,2.2
2003-12-13,24.91,0.2,63.51,30.7,18.85,2.19
2003-12-14,21.42,0.1,66.36,29.51,18.23,2.42
2003-12-15,21.2,0.03,64.63,30.02,18.07,2.31
2003-12-16,25.42,0.5,62.09,31.4,18.28,2.18
2003-12-17,24.05,1.07,64.8,31.39,18.15,2.4
2003-12-18,22.03,0.48,66.34,30.13,18.52,2.68
2003-12-19,22.54,0.3,64.04,31.54,18.52,2.42
2003-12-20,24.01,0.04,64.35,30.93,18.48,2.46
2003-12-21,23.98,0.64,65.32,29.7,18.78,2.64
2003-12-22,25.6,0.16,65.83,31.18,19.1,2.32
2003-12-23,24.16,0.17,63.7,31.24,18.93,2.4
2003-12-24,21.24,0.5,69.37,29.16,19.01,2.65
2003-12-25,18.86,0.7,66.48,30.2,18.97,2.51
2003-12-26,13.86,3.68,72.2,27.46,18.87,2.08
2003-12-27,20.92,0.69,70.28,28.99,19.03,2.58
2003-12-28,24.05,0.09,68.51,29.52,18.62,2.51
2003-12-29,21.82,0.03,65.99,29.46,17.95,2.68
2003-12-30,26.03,0.04,62.89,30.73,17.88,2.61
2003-12-31,22,0.01,65.61,29.62,18.07,2.67
2004-01-01,24.19,0.12,65.15,31.82,18.89,2.41
2004-01-02,23.22,0.13,66.38,31.03,18.99,2.39
2004-01-03,22.46,0.06,68.81,30.74,19.09,2.77
2004-01-04,23.9,0.23,69.64,28.83,19.21,2.64
2004-01-05,20.81,1.39,69.64,29.9,19.67,2.23
2004-01-06,21.42,0.57,68.61,28.64,19.41,2.1
2004-01-07,16.74,15.22,75.94,27.73,19.38,1.89
2004-01-08,22.61,9.78,76.77,27.89,18.64,2.49
2004-01-09,22.61,0.18,73.9,27.45,19.15,2.1
2004-01-10,22.43,0.04,71.19,29.27,19.19,2.43
2004-01-11,23.62,0.02,69.07,30.24,19.16,2.46
2004-01-12,20.95,0.01,70.99,29.88,19.37,2.31
2004-01-13,25.74,0.02,70.03,29.55,19.57,2.25
2004-01-14,22.9,0,66.26,30.64,18.63,2.5
2004-01-15,23.4,0,67.1,29.6,18.28,2.6
2004-01-16,24.62,0,64.28,30,17.96,2.73
2004-01-17,23.22,0,58.76,30.56,16.73,2.27
2004-01-18,23.8,0,59.96,31.37,17.09,2.33
2004-01-19,24.52,0,61.66,30.65,17.54,2.34
2004-01-20,21.46,0,69.09,29.21,18.23,2.81
2004-01-21,23.51,0,56.31,30.66,17.71,2.54
2004-01-22,24.77,0,58.93,29.37,16,2.57
2004-01-23,22.93,0,52.73,29.39,15.4,2.34
2004-01-24,25.81,0,54.33,30.15,15.79,2.29
2004-01-25,23.29,0.08,63.51,29.37,16.7,2.34
2004-01-26,24.12,0.05,64.72,30.66,17.5,2.31
2004-01-27,19.84,0.52,68.01,28.88,18.23,2.34
2004-01-28,24.26,0.13,64.45,29.94,18.57,2.52
2004-01-29,23.87,0.05,64.63,30.24,19.23,2.28
2004-01-30,20.88,0.03,66.23,30.81,19.01,2.36
2004-01-31,22.14,0.05,65.28,30.94,19.39,2.26
2004-02-01,25.45,0.02,68.08,29.96,19.57,2.52
2004-02-02,14.72,0.58,63.5,31.41,19.12,2.37
2004-02-03,22.79,0.25,67.11,30.25,19.18,2.14
2004-02-04,24.73,0.55,67.53,30.72,19.36,2.08
2004-02-05,16.74,0.6,66.31,31.89,19.57,1.99
2004-02-06,19.3,0.08,64.7,32.02,19.68,2.37
2004-02-07,17.5,0.35,65.88,32.21,19.48,2.34
2004-02-08,20.27,0.33,68.21,30.72,19.93,2.29
2004-02-09,18.94,0.02,66.48,32.1,19.95,2.22
2004-02-10,23.69,0.16,61.87,33.48,19.49,2.27
2004-02-11,22.14,0.17,62.73,32.55,19.98,2.37
2004-02-12,22.28,0.09,69.38,30.73,20.14,2.24
2004-02-13,23.18,0.71,69.56,30.41,20.43,2.14
2004-02-14,19.73,0.35,67.9,30.82,19.97,2.17
2004-02-15,20.92,0.97,66.69,30.95,19.96,2
2004-02-16,20.52,0.61,68.91,30.76,20.11,2.47
2004-02-17,23.4,0.56,66.57,31.54,20.14,2.15
2004-02-18,16.74,0.54,66.2,31.41,20,2.36
2004-02-19,22.72,0.33,69.31,29.64,19.74,2.26
2004-02-20,25.81,0.45,67.81,28.6,19.61,1.79
2004-02-21,25.27,0.49,64.93,31.67,19.44,2.04
2004-02-22,23.62,0.28,66.88,30.2,20.14,2.44
2004-02-23,23.87,0.02,67.5,30.71,19.91,2.52
2004-02-24,24.41,0.77,66.38,30.07,19.8,2.09
2004-02-25,14.47,0.02,66.7,30.18,19.69,2.13
2004-02-26,21.53,0,63.35,30.56,19.84,2.28
2004-02-27,21.92,0.31,60.9,32.85,19.99,2.64
2004-02-28,24.52,0.07,69.46,29.84,20.66,2.42
2004-02-29,23.29,0.11,65.21,31.72,19.59,1.83
2004-03-01,23.08,0.16,65.51,30.76,19.87,2.03
2004-03-02,23.62,0.11,63.51,32.13,19.51,2.32
2004-03-03,17.35,0.04,66.3,31.55,20.07,1.85
2004-03-04,23.62,0.04,58.95,33.03,20.28,2.05
2004-03-05,21.42,0.21,61.08,31.6,19.57,2.38
2004-03-06,22.86,0.58,66.9,30.65,20.06,2.09
2004-03-07,19.55,3.01,67.17,31.31,19.98,2.07
2004-03-08,24.3,2.86,69.5,30.31,19.8,2.12
2004-03-09,23.83,0.22,67.55,30.63,19.79,2.01
2004-03-10,23,0.4,67.4,29.25,19.5,1.76
2004-03-11,22.82,0.41,62.48,32.24,19.45,2.16
2004-03-12,20.66,0.15,61.86,32.22,20.1,2.06
2004-03-13,24.05,0.06,57.44,35,19.24,1.72
2004-03-14,23.51,0.19,59.35,32.99,19.97,2.24
2004-03-15,24.66,0.09,64.41,31.04,20.12,1.98
2004-03-16,22.9,0.08,59.87,33.55,19.89,2.3
2004-03-17,21.24,0.01,62.37,32.12,19.76,2.11
2004-03-18,23.4,0.09,65.95,30.88,20.54,2.02
2004-03-19,22.46,0.12,66.22,31.34,20.22,1.82
2004-03-20,22.72,0.82,59.75,33.84,19.85,2.05
2004-03-21,21.49,1.05,64.53,31.15,20.17,2.16
2004-03-22,22.72,0.39,64.02,31.56,20.32,1.91
2004-03-23,23.83,0.09,63.07,32.34,19.7,2.15
2004-03-24,23.04,0.13,63.42,31.17,20,2.21
2004-03-25,22.9,0.89,64.24,31.11,19.62,1.96
2004-03-26,21.89,0.33,66.23,31.03,20.3,2.49
2004-03-27,23.44,0.11,64.53,30.25,20.3,2
2004-03-28,23.26,0.01,58.83,31.96,19.16,2.18
2004-03-29,23,0.99,57.84,30.69,19.02,1.85
2004-03-30,22.79,0.04,56.15,32.8,19.03,2.14
2004-03-31,21.28,0.08,68.56,29.43,18.83,1.97
2004-04-01,23,0.66,69.13,29.38,19.59,2.06
2004-04-02,24.19,0.38,65.15,31.78,19.14,1.96
2004-04-03,23.08,0.03,62.51,31.24,19.02,2.12
2004-04-04,19.51,0.01,58.99,33.93,19.1,1.96
2004-04-05,22.43,0,59.85,33.57,20.28,2.27
2004-04-06,24.08,0,61.6,32.9,19.43,2.31
2004-04-07,23.44,0.15,61.06,32.98,19.63,2.3
2004-04-08,23.87,0.03,61,32.91,19.1,2.07
2004-04-09,18.07,0.35,66.81,30.84,20.01,2.14
2004-04-10,21.6,0.6,66.85,30.53,19.79,2.28
2004-04-11,24.73,0.53,63.92,31.49,18.84,2.11
2004-04-12,19.22,1.71,68.53,30.22,19.97,2.08
2004-04-13,22.86,0.35,67.38,31.14,19.6,1.97
2004-04-14,19.37,2.48,70.49,29.08,19.86,1.88
2004-04-15,22.61,0.44,66.58,30.14,19.36,2.22
2004-04-16,23.22,0.2,63.49,30.82,18.91,2.14
2004-04-17,20.74,0.31,62.09,31.1,18.6,2.45
2004-04-18,21.46,0.17,64.93,30.12,18.25,2.01
2004-04-19,16.92,0.11,61.88,31.67,18.53,2.23
2004-04-20,21.71,0.13,66.9,29.77,17.81,2.41
2004-04-21,22.86,0.61,64.32,29.71,17.86,2.16
2004-04-22,21.24,0.61,65.48,29.64,18.3,2.14
2004-04-23,15.12,0.08,65.71,28.25,18.1,1.83
2004-04-24,20.52,0.4,60.18,30.29,18.41,2.15
2004-04-25,21.13,0.23,65.73,29.55,17.89,2.18
2004-04-26,22.21,0.34,72.44,27.29,18.65,2.14
2004-04-27,22.57,0.02,68.46,29.08,18.5,2.33
2004-04-28,22.36,0,65.63,30.13,18.34,2.68
2004-04-29,22.32,0,65.25,30.59,18.38,2.75
2004-04-30,22.25,0.02,65.6,30.46,17.92,2.57
2004-05-01,20.38,0.1,65.53,30.46,18.34,2.31
2004-05-02,21.78,0.03,66.53,30.09,18.82,2.51
2004-05-03,21.42,0,63.93,30.53,18.53,2.22
2004-05-04,22.32,0.6,62.84,31.44,18.52,2.06
2004-05-05,21.38,0.35,63.48,31.63,18.8,2
2004-05-06,19.98,0.82,60.4,33.16,18.35,1.87
2004-05-07,20.7,1.01,64.68,31.18,18.46,2.24
2004-05-08,20.27,0.09,63.18,31.5,18.74,2.43
2004-05-09,22.32,0.01,61.6,32.07,18.1,2.48
2004-05-10,19.4,0,61.16,32.12,18.13,2.31
2004-05-11,19.58,0,62.01,30.95,17.87,2.42
2004-05-12,19.84,0,60.73,31.62,17.83,2.33
2004-05-13,16.49,0,63.43,30.61,18.08,2.14
2004-05-14,18.04,0.15,63.52,30.77,17.97,2.35
2004-05-15,17.71,0.03,64.54,29.56,17.8,2.46
2004-05-16,19.37,0.17,63.1,29.34,18.34,2.17
2004-05-17,21.53,0.43,67.42,28.73,17.64,2.1
2004-05-18,21.17,0.16,70.75,28.44,17.64,2.11
2004-05-19,20.81,0.42,68.76,28.63,18.13,2.29
2004-05-20,20.27,0.03,64.31,30.52,17.23,2.19
2004-05-21,16.67,0.04,67.76,28.78,18.14,2.33
2004-05-22,20.66,0.02,70.96,26.38,16.89,2.02
2004-05-23,17.39,0.04,68.1,28.38,16.37,2.26
2004-05-24,15.59,0.16,68.01,29.16,16.93,2.15
2004-05-25,17.75,0.73,68,30.09,16.87,2.29
2004-05-26,16.67,0.4,66.93,29.33,17.15,2.11
2004-05-27,17.03,0.14,62.04,30.2,17.35,2.16
2004-05-28,20.09,0.06,61.66,30.11,16.78,2.28
2004-05-29,17.1,0.01,60.51,30.1,15.49,2.11
2004-05-30,18.9,0,65.91,27.95,16.03,2.17
2004-05-31,19.58,0,64.75,29.14,16.45,2.57
2004-06-01,11.52,0.05,61.86,30.25,16.63,2.31
2004-06-02,17.03,0.33,62.62,30.19,16.44,1.98
2004-06-03,19.55,0.1,63.89,29.07,16.54,1.92
2004-06-04,19.91,0.01,64.63,27.89,16.68,2.09
2004-06-05,15.88,0,64.65,29.4,16.24,2.37
2004-06-06,15.91,0.01,65.19,29.63,16.3,2.27
2004-06-07,15.98,0,63.06,29.5,16.98,2.33
2004-06-08,16.2,0,62.58,29.32,16.8,2.2
2004-06-09,20.05,0,61.79,29.62,16.99,2.25
2004-06-10,19.55,0.03,63.79,29.52,16.8,2.25
2004-06-11,16.99,0.12,62.85,30.16,16.77,1.93
2004-06-12,13.32,0.05,60.25,31.45,16.58,1.93
2004-06-13,13.97,0,58.77,30.92,17.22,1.98
2004-06-14,18.22,0,59.29,30.91,16.55,1.76
2004-06-15,15.12,0,57.99,30.18,16.03,1.65
2004-06-16,13.03,0,55.27,31.19,16.3,1.88
2004-06-17,14.26,0,58.56,31.12,16.22,1.62
2004-06-18,15.05,0.02,61.56,30.73,16.24,1.97
2004-06-19,14.8,0,59.26,30.17,16.87,2.11
2004-06-20,14.22,0,57.97,30.58,16.37,2.15
2004-06-21,16.13,0,58.23,31.05,16.81,1.67
2004-06-22,19.08,0,61.68,29.74,16.56,1.96
2004-06-23,17.24,0.02,61.03,30.25,17.13,1.99
2004-06-24,14.87,0.07,63.55,29.64,16.76,2.11
2004-06-25,15.41,0.01,67.85,28.11,16.74,2.13
2004-06-26,17.06,0.06,67.55,28.15,16.15,2.26
2004-06-27,15.05,0.11,65.96,28.74,16.48,1.96
2004-06-28,16.81,0.03,64.78,29.17,17.03,1.95
2004-06-29,15.52,0,62.33,29.41,16.51,1.67
2004-06-30,18.25,0.02,64.32,29.33,15.99,1.47
2004-07-01,15.59,0.12,66.87,28.22,15.53,2.08
2004-07-02,17.28,0.04,70.57,26.63,15.49,2.49
2004-07-03,17.75,0.05,67.09,28.41,15.86,2.47
2004-07-04,13.5,0.06,66.81,28.53,16.56,2.4
2004-07-05,13.07,0.16,66.91,27.97,17.38,2.12
2004-07-06,16.24,0.01,63.8,29.51,16.29,2.24
2004-07-07,11.12,0,66.84,28.23,16.23,2.17
2004-07-08,14.36,0,65.55,28.33,15.74,1.89
2004-07-09,13.25,0,65.84,28.48,15.47,2.05
2004-07-10,11.48,0.02,65.98,28.19,15.7,2.1
2004-07-11,12.1,0.01,63.58,28.68,15.99,1.96
2004-07-12,15.77,0,62.46,28.66,16.21,1.73
2004-07-13,18.36,0.65,67.86,26.15,15.85,2.23
2004-07-14,13.79,0.08,68.67,26.95,15.63,2.03
2004-07-15,17.75,0.01,64.51,27.81,16.61,1.76
2004-07-16,11.2,0,60.47,30.05,16.07,1.75
2004-07-17,12.02,0,60.24,30.38,15.81,1.84
2004-07-18,12.64,0,63.89,29.41,15.86,2.06
2004-07-19,15.3,0,63.52,29.64,16.8,1.87
2004-07-20,13.68,0,63.27,28.2,15.88,2.21
2004-07-21,13.86,0,62.68,28.88,15.92,2.14
2004-07-22,16.2,0,64.13,28.14,15.61,2.12
2004-07-23,18.22,0.05,65.27,27.83,15.41,2.17
2004-07-24,17.1,0.01,65.42,27.79,15.84,1.74
2004-07-25,15.91,0.02,64.72,28.95,15.98,1.54
2004-07-26,15.88,0,62.94,28.47,15.65,2.22
2004-07-27,9.97,0,65.09,27.98,16.01,2.64
2004-07-28,17.35,0,63.36,28.08,16.03,2.25
2004-07-29,15.16,0.1,63.76,28.85,15.51,1.96
2004-07-30,18.61,0.05,64.52,27.91,16.46,1.7
2004-07-31,16.16,0,56.17,30.92,16.65,1.7
2004-08-01,18.9,0,58.49,30.22,16.17,1.86
2004-08-02,15.8,0,60.47,29.12,15.73,2.06
2004-08-03,19.04,0.01,62.05,28.47,14.83,2.54
2004-08-04,14.54,0,60.87,28.93,14.91,2.53
2004-08-05,20.52,0,57.54,30.24,15.08,1.82
2004-08-06,21.02,0.01,57.13,30.26,15.67,1.89
2004-08-07,19.33,0,54.52,32.22,16.93,1.75
2004-08-08,19.98,0.01,56.5,29.85,17.91,1.96
2004-08-09,17.86,0,52.84,31.29,16.66,1.89
2004-08-10,17.32,0,52.16,31.69,16.57,1.63
2004-08-11,20.41,0,52.48,31.43,16.64,1.92
2004-08-12,18.9,0,53.06,31.28,16.34,1.68
2004-08-13,14.18,0,56.72,30.04,16.08,1.88
2004-08-14,15.84,0,56.9,30.57,16.41,2.2
2004-08-15,21.67,0,56.76,31.37,16.14,1.88
2004-08-16,15.91,0.01,63.46,28.61,16.32,2.25
2004-08-17,23.87,0.1,67.07,27.37,15.78,2.42
2004-08-18,18.36,0.02,63.62,28.98,16.36,2.4
2004-08-19,17.68,0,59.31,30.37,16.78,2.34
2004-08-20,18.65,0,63.76,27.86,17.01,2.12
2004-08-21,20.66,0,64.55,29.13,16.41,2.57
2004-08-22,16.31,0.01,61.36,29.73,16.54,2.66
2004-08-23,16.99,0,60.72,30.54,16.7,2.28
2004-08-24,21.78,0,62.69,29.18,16.1,2.26
2004-08-25,23.54,0.88,64.38,28.47,16.24,2.09
2004-08-26,18.86,0.05,62.98,29.89,16.39,2.2
2004-08-27,17.5,0,60.18,30.6,17.12,2.19
2004-08-28,17.82,0,61.29,29.29,16.27,1.94
2004-08-29,21.78,0.05,59.83,31.1,17.07,1.58
2004-08-30,24.48,0.01,57.15,31.28,16.36,1.5
2004-08-31,24.16,0.01,56.87,31.74,16.59,1.86
2004-09-01,18.22,0,57.28,31.25,16.69,1.66
2004-09-02,18.76,0.02,62.88,29.7,17.16,1.99
2004-09-03,18.83,0.05,64.63,29.21,17.14,2.42
2004-09-04,20.81,0,63.29,29.55,17.44,2.35
2004-09-05,21.42,0.05,63.03,29.86,16.39,2
2004-09-06,21.42,0.44,65.68,27.88,16.27,2.43
2004-09-07,17.71,0.66,66,28.41,15.87,2.3
2004-09-08,18.97,1.47,70.71,27.65,15.74,2.41
2004-09-09,17.35,0.62,73.22,26.12,16.56,2.48
2004-09-10,17.39,0.03,67.13,26.67,16.63,2.58
2004-09-11,21.1,0.01,59.3,30.08,15.51,2.19
2004-09-12,21.28,0.02,59.96,30.37,15.44,2.13
2004-09-13,22.79,0,60.29,30.5,16.76,1.95
2004-09-14,23.11,0,62.43,29.09,16.89,2.04
2004-09-15,22.28,0,61.24,29.12,16.17,1.64
2004-09-16,21.67,0,62.7,29.7,16.14,1.88
2004-09-17,23.47,0,63.83,29.46,16.52,2.3
2004-09-18,20.45,0,65.86,28.6,17.22,2.5
2004-09-19,19.91,0,64.02,29.52,17.08,2.55
2004-09-20,16.42,0,64.73,28.94,16.99,2.53
2004-09-21,17.89,0,64.95,28.73,16.41,2.82
2004-09-22,22.39,0,61.88,30.21,16.65,2.77
2004-09-23,21.64,0,61.12,30.15,16.91,2.32
2004-09-24,25.38,0,61.08,30.48,16.61,2.53
2004-09-25,24.23,0,63.2,30.15,17.43,2.61
2004-09-26,23.29,0,60.44,31.79,17.18,2.42
2004-09-27,22.07,0,63.73,29.42,17.2,2.26
2004-09-28,22.28,0.23,70.92,26.34,17.7,2.3
2004-09-29,20.88,0.64,70.08,27.92,17.69,2.25
2004-09-30,22.93,0.21,62.36,30.31,17.13,2.18
2004-10-01,24.08,0.37,62.35,30.77,17.26,1.95
2004-10-02,22.64,0.07,64.93,29.67,16.48,2.51
2004-10-03,18.86,0.12,66.74,29.14,17.43,2.59
2004-10-04,22.75,0.21,67.53,28.64,17.17,2.41
2004-10-05,20.48,0.09,67.81,27.66,17.61,2.41
2004-10-06,22.75,0.05,67.23,27.27,17.3,2.66
2004-10-07,22.18,0.02,65.61,28.5,17.28,2.89
2004-10-08,25.24,0,63.19,29.53,17.1,2.73
2004-10-09,24.44,0,65.9,27.98,16.17,2.67
2004-10-10,23.76,0.01,66.22,27.57,16.76,2.38
2004-10-11,24.3,0.09,65.67,28.38,17.11,2.42
2004-10-12,23.72,0.04,64.62,27.83,16.91,2.14
2004-10-13,23.26,0.04,60.74,29.41,16.22,2.02
2004-10-14,24.73,0.01,62.16,30.05,17.17,2.32
2004-10-15,24.37,0.05,58.65,30.58,16.23,2.41
2004-10-16,23.04,0,63.15,29,16.51,2.52
2004-10-17,24.95,0.04,66.42,27.67,16.4,2.83
2004-10-18,23.18,0.37,65.62,28.38,16.95,2.59
2004-10-19,20.99,1.38,68.94,26.74,17.26,2.19
2004-10-20,21.85,1.19,69.59,26.59,16.72,2.36
2004-10-21,16.85,0.25,70.05,26.74,16.85,2.19
2004-10-22,24.44,0.22,65.42,27.93,16.08,2.32
2004-10-23,19.48,1.38,68.45,26.17,15.95,1.92
2004-10-24,25.06,0.15,65.71,27.48,16.65,2.3
2004-10-25,12.78,0,72.28,25.86,16.24,2.07
2004-10-26,26.14,0,64.07,28.37,15.69,2.59
2004-10-27,20.84,0.17,63.8,28.01,15.85,2.22
2004-10-28,19.22,0.11,65.37,28.93,16.79,2.09
2004-10-29,17.82,0.19,66.29,27.39,16.67,2.5
2004-10-30,16.99,0.12,69.58,27.76,16.73,2.62
2004-10-31,23,0.48,67.08,29.11,17,2.28
2004-11-01,24.66,0.22,66.33,29.6,17.11,2.12
2004-11-02,22.93,1.08,68.4,29.12,17.41,2.27
2004-11-03,19.73,1.4,72.27,27.32,16.97,2.33
2004-11-04,21.56,0.34,69.63,28.82,17.41,2.42
2004-11-05,24.62,0.22,66.95,30.22,17.55,2.3
2004-11-06,20.23,0.86,66.02,29.94,17.88,2.1
2004-11-07,23.8,3.02,70.95,28.54,17.92,2.42
2004-11-08,23.29,1.44,70.23,28.95,17.38,2.86
2004-11-09,16.49,0.6,72.92,28.51,17.72,2.48
2004-11-10,21.89,0.28,72.3,25.84,17.47,2.11
2004-11-11,23.36,0.06,67.96,29.38,17.77,2.84
2004-11-12,22.43,0,66.61,28.57,17.28,2.83
